_id,apk_name,package_name,ml_permission,ml_origin,ml_plugin,ml_virus,malicious,undetected,malware
{'$oid': '6080b68232fda25f88a14ed6'},app.lukkin.com.apk,app.lukkin.com,"['android.permission.CAMERA', 'android.permission.VIBRATE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_LOCATION_EXTRA_COMMANDS', 'android.permission.INTERNET', 'android.permission.RECEIVE_SMS', 'android.permission.RECORD_AUDIO', 'android.permission.RECORD_VIDEO', 'android.permission.MODIFY_AUDIO_SETTINGS', 'android.permission.READ_CONTACTS', 'android.permission.WRITE_CONTACTS', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.GET_ACCOUNTS', 'android.permission.BROADCAST_STICKY']","['origin~~http://127.0.0.1*', 'origin~~.*']","['App', 'org.apache.cordova.App', 'Geolocation', 'org.apache.cordova.GeoBroker', 'Device', 'org.apache.cordova.Device', 'Accelerometer', 'org.apache.cordova.AccelListener', 'Compass', 'org.apache.cordova.CompassListener', 'Media', 'org.apache.cordova.AudioHandler', 'Camera', 'org.apache.cordova.CameraLauncher', 'Contacts', 'org.apache.cordova.ContactManager', 'File', 'org.apache.cordova.FileUtils', 'NetworkStatus', 'org.apache.cordova.NetworkManager', 'Notification', 'org.apache.cordova.Notification', 'Storage', 'org.apache.cordova.Storage', 'FileTransfer', 'org.apache.cordova.FileTransfer', 'Capture', 'org.apache.cordova.Capture', 'Battery', 'org.apache.cordova.BatteryListener', 'SplashScreen', 'org.apache.cordova.SplashScreen', 'Echo', 'org.apache.cordova.Echo', 'Globalization', 'org.apache.cordova.Globalization', 'InAppBrowser', 'org.apache.cordova.InAppBrowser']",['Android.WIN32.Boogr.gsh'],1,62,1
{'$oid': '6080b68232fda25f88a14ed7'},ca.infotel.mobile.apk,ca.infotel.mobile,"['android.permission.INTERNET', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_LOCATION_EXTRA_COMMANDS', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.GET_ACCOUNTS', 'android.permission.READ_CONTACTS', 'android.permission.VIBRATE', 'android.permission.WRITE_CONTACTS']","['origin~~*', 'origin~~.*']","['App', 'org.apache.cordova.App', 'Geolocation', 'org.apache.cordova.GeoBroker', 'Device', 'org.apache.cordova.Device', 'Accelerometer', 'org.apache.cordova.AccelListener', 'Compass', 'org.apache.cordova.CompassListener', 'Media', 'org.apache.cordova.AudioHandler', 'Camera', 'org.apache.cordova.CameraLauncher', 'Contacts', 'org.apache.cordova.ContactManager', 'File', 'org.apache.cordova.FileUtils', 'NetworkStatus', 'org.apache.cordova.NetworkManager', 'Notification', 'org.apache.cordova.Notification', 'Storage', 'org.apache.cordova.Storage', 'FileTransfer', 'org.apache.cordova.FileTransfer', 'Capture', 'org.apache.cordova.Capture', 'Battery', 'org.apache.cordova.BatteryListener', 'SplashScreen', 'org.apache.cordova.SplashScreen', 'Echo', 'org.apache.cordova.Echo', 'Globalization', 'org.apache.cordova.Globalization', 'ChildBrowser', 'com.phonegap.plugins.childBrowser.ChildBrowser']",['Android.WIN32.Boogr.gsh'],1,61,1
{'$oid': '6080b68232fda25f88a14ed8'},com.a1226284053523a69d9151fc2a.a40404521a.apk,com.a1226284053523a69d9151fc2a.a40404521a,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_LOCATION_EXTRA_COMMANDS', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.GET_ACCOUNTS', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.WAKE_LOCK', 'android.permission.CAMERA', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_PHONE_STATE', 'com.google.android.c2dm.permission.RECEIVE', 'com.a1226284053523a69d9151fc2a.a40404521a.permission.C2D_MESSAGE']",['origin~~*'],"['App', 'org.apache.cordova.App', 'Geolocation', 'org.apache.cordova.GeoBroker', 'Device', 'org.apache.cordova.Device', 'Accelerometer', 'org.apache.cordova.AccelListener', 'Compass', 'org.apache.cordova.CompassListener', 'Media', 'org.apache.cordova.AudioHandler', 'Camera', 'org.apache.cordova.CameraLauncher', 'Contacts', 'org.apache.cordova.ContactManager', 'File', 'org.apache.cordova.FileUtils', 'NetworkStatus', 'org.apache.cordova.NetworkManager', 'Notification', 'org.apache.cordova.Notification', 'Storage', 'org.apache.cordova.Storage', 'Temperature', 'org.apache.cordova.TempListener', 'FileTransfer', 'org.apache.cordova.FileTransfer', 'Capture', 'org.apache.cordova.Capture', 'Battery', 'org.apache.cordova.BatteryListener', 'SplashScreen', 'org.apache.cordova.SplashScreen', 'ChildBrowser', 'com.phonegap.plugins.childBrowser.ChildBrowser', 'Share', 'com.schaul.plugins.share.Share', 'PushNotifications', 'com.fancypush.pushnotifications.plugin.PushNotifications', 'true', 'PushHistory', 'com.fancypush.pushnotifications.plugin.PushHistory', 'true', 'BarcodeScanner', 'com.phonegap.plugins.barcodescanner.BarcodeScanner']","['AdLibrary:Generisk', 'Riskware.AndroidOS.Generic.z!c', 'Android.Adware.Mulad.P']",3,58,1
{'$oid': '6080b68232fda25f88a14ed9'},com.a1285611022513434102a1226a.a60799539a.apk,com.a1285611022513434102a1226a.a60799539a,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_LOCATION_EXTRA_COMMANDS', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.GET_ACCOUNTS', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.WAKE_LOCK', 'android.permission.CAMERA', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_PHONE_STATE', 'com.google.android.c2dm.permission.RECEIVE', 'com.a1285611022513434102a1226a.a60799539a.permission.C2D_MESSAGE']",['origin~~*'],"['App', 'org.apache.cordova.App', 'Geolocation', 'org.apache.cordova.GeoBroker', 'Device', 'org.apache.cordova.Device', 'Accelerometer', 'org.apache.cordova.AccelListener', 'Compass', 'org.apache.cordova.CompassListener', 'Media', 'org.apache.cordova.AudioHandler', 'Camera', 'org.apache.cordova.CameraLauncher', 'Contacts', 'org.apache.cordova.ContactManager', 'File', 'org.apache.cordova.FileUtils', 'NetworkStatus', 'org.apache.cordova.NetworkManager', 'Notification', 'org.apache.cordova.Notification', 'Storage', 'org.apache.cordova.Storage', 'Temperature', 'org.apache.cordova.TempListener', 'FileTransfer', 'org.apache.cordova.FileTransfer', 'Capture', 'org.apache.cordova.Capture', 'Battery', 'org.apache.cordova.BatteryListener', 'SplashScreen', 'org.apache.cordova.SplashScreen', 'ChildBrowser', 'com.phonegap.plugins.childBrowser.ChildBrowser', 'Share', 'com.schaul.plugins.share.Share', 'Share', 'com.schaul.plugins.share.Share', 'PushNotifications', 'com.fancypush.pushnotifications.plugin.PushNotifications', 'true', 'PushHistory', 'com.fancypush.pushnotifications.plugin.PushHistory', 'true', 'VideoPlayer', 'com.phonegap.plugins.video.VideoPlayer', 'PushNotifications', 'com.fancypush.pushnotifications.plugin.PushNotifications', 'true', 'PushHistory', 'com.fancypush.pushnotifications.plugin.PushHistory', 'true', 'VideoPlayer', 'com.phonegap.plugins.video.VideoPlayer', 'BarcodeScanner', 'com.phonegap.plugins.barcodescanner.BarcodeScanner', 'BarcodeScanner', 'com.phonegap.plugins.barcodescanner.BarcodeScanner', 'WebIntent', 'com.borismus.webintent.WebIntent', 'WebIntent', 'com.borismus.webintent.WebIntent']","['Android.Malware.Adware', 'AdLibrary:Generisk', 'Android.Adware.Mulad.P']",3,59,1
{'$oid': '6080b68232fda25f88a14eda'},com.a1597847758520a7d344640b6a.a66672977a.apk,com.a1597847758520a7d344640b6a.a66672977a,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_LOCATION_EXTRA_COMMANDS', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.GET_ACCOUNTS', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.WAKE_LOCK', 'android.permission.CAMERA', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_PHONE_STATE', 'com.google.android.c2dm.permission.RECEIVE', 'com.a1597847758520a7d344640b6a.a66672977a.permission.C2D_MESSAGE']",['origin~~*'],"['App', 'org.apache.cordova.App', 'Geolocation', 'org.apache.cordova.GeoBroker', 'Device', 'org.apache.cordova.Device', 'Accelerometer', 'org.apache.cordova.AccelListener', 'Compass', 'org.apache.cordova.CompassListener', 'Media', 'org.apache.cordova.AudioHandler', 'Camera', 'org.apache.cordova.CameraLauncher', 'Contacts', 'org.apache.cordova.ContactManager', 'File', 'org.apache.cordova.FileUtils', 'NetworkStatus', 'org.apache.cordova.NetworkManager', 'Notification', 'org.apache.cordova.Notification', 'Storage', 'org.apache.cordova.Storage', 'Temperature', 'org.apache.cordova.TempListener', 'FileTransfer', 'org.apache.cordova.FileTransfer', 'Capture', 'org.apache.cordova.Capture', 'Battery', 'org.apache.cordova.BatteryListener', 'SplashScreen', 'org.apache.cordova.SplashScreen', 'ChildBrowser', 'com.phonegap.plugins.childBrowser.ChildBrowser', 'Share', 'com.schaul.plugins.share.Share', 'Share', 'com.schaul.plugins.share.Share', 'PushNotifications', 'com.fancypush.pushnotifications.plugin.PushNotifications', 'true', 'PushHistory', 'com.fancypush.pushnotifications.plugin.PushHistory', 'true', 'VideoPlayer', 'com.phonegap.plugins.video.VideoPlayer', 'PushNotifications', 'com.fancypush.pushnotifications.plugin.PushNotifications', 'true', 'PushHistory', 'com.fancypush.pushnotifications.plugin.PushHistory', 'true', 'VideoPlayer', 'com.phonegap.plugins.video.VideoPlayer', 'BarcodeScanner', 'com.phonegap.plugins.barcodescanner.BarcodeScanner', 'BarcodeScanner', 'com.phonegap.plugins.barcodescanner.BarcodeScanner']",['Android.Adware.Mulad.P'],1,62,1
{'$oid': '6080b68232fda25f88a14edb'},com.a1589288213513418077017f2a.a84049200a.apk,com.a1589288213513418077017f2a.a84049200a,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_LOCATION_EXTRA_COMMANDS', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.GET_ACCOUNTS', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.WAKE_LOCK', 'android.permission.CAMERA', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_PHONE_STATE', 'com.google.android.c2dm.permission.RECEIVE', 'com.a1589288213513418077017f2a.a84049200a.permission.C2D_MESSAGE']",['origin~~*'],"['App', 'org.apache.cordova.App', 'Geolocation', 'org.apache.cordova.GeoBroker', 'Device', 'org.apache.cordova.Device', 'Accelerometer', 'org.apache.cordova.AccelListener', 'Compass', 'org.apache.cordova.CompassListener', 'Media', 'org.apache.cordova.AudioHandler', 'Camera', 'org.apache.cordova.CameraLauncher', 'Contacts', 'org.apache.cordova.ContactManager', 'File', 'org.apache.cordova.FileUtils', 'NetworkStatus', 'org.apache.cordova.NetworkManager', 'Notification', 'org.apache.cordova.Notification', 'Storage', 'org.apache.cordova.Storage', 'Temperature', 'org.apache.cordova.TempListener', 'FileTransfer', 'org.apache.cordova.FileTransfer', 'Capture', 'org.apache.cordova.Capture', 'Battery', 'org.apache.cordova.BatteryListener', 'SplashScreen', 'org.apache.cordova.SplashScreen', 'ChildBrowser', 'com.phonegap.plugins.childBrowser.ChildBrowser', 'Share', 'com.schaul.plugins.share.Share', 'PushNotifications', 'com.fancypush.pushnotifications.plugin.PushNotifications', 'true', 'PushHistory', 'com.fancypush.pushnotifications.plugin.PushHistory', 'true', 'VideoPlayer', 'com.phonegap.plugins.video.VideoPlayer', 'BarcodeScanner', 'com.phonegap.plugins.barcodescanner.BarcodeScanner', 'WebIntent', 'com.borismus.webintent.WebIntent']","['Riskware.AndroidOS.Generic.z!c', 'Android.Adware.Mulad.P']",2,60,1
{'$oid': '6080b68232fda25f88a14edc'},com.a21581353850cb86fe5c6320a.a25573122a.apk,com.a21581353850cb86fe5c6320a.a25573122a,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_LOCATION_EXTRA_COMMANDS', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.GET_ACCOUNTS', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.WAKE_LOCK', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.CAMERA', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_PHONE_STATE', 'com.google.android.c2dm.permission.RECEIVE', 'com.a21581353850cb86fe5c6320a.a25573122a.permission.C2D_MESSAGE']",['origin~~*'],"['App', 'org.apache.cordova.App', 'Geolocation', 'org.apache.cordova.GeoBroker', 'Device', 'org.apache.cordova.Device', 'Accelerometer', 'org.apache.cordova.AccelListener', 'Compass', 'org.apache.cordova.CompassListener', 'Media', 'org.apache.cordova.AudioHandler', 'Camera', 'org.apache.cordova.CameraLauncher', 'Contacts', 'org.apache.cordova.ContactManager', 'File', 'org.apache.cordova.FileUtils', 'NetworkStatus', 'org.apache.cordova.NetworkManager', 'Notification', 'org.apache.cordova.Notification', 'Storage', 'org.apache.cordova.Storage', 'Temperature', 'org.apache.cordova.TempListener', 'FileTransfer', 'org.apache.cordova.FileTransfer', 'Capture', 'org.apache.cordova.Capture', 'Battery', 'org.apache.cordova.BatteryListener', 'SplashScreen', 'org.apache.cordova.SplashScreen', 'ChildBrowser', 'com.phonegap.plugins.childBrowser.ChildBrowser', 'Share', 'com.schaul.plugins.share.Share', 'LeadboltPluginI', 'com.pad.android.iappad.plugin.phonegap.LeadboltPluginI', 'LeadboltPluginX', 'com.pad.android.xappad.plugin.phonegap.LeadboltPluginX', 'PushNotifications', 'com.fancypush.pushnotifications.plugin.PushNotifications', 'true', 'PushHistory', 'com.fancypush.pushnotifications.plugin.PushHistory', 'true', 'VideoPlayer', 'com.phonegap.plugins.video.VideoPlayer', 'BarcodeScanner', 'com.phonegap.plugins.barcodescanner.BarcodeScanner']","['Android.Leadbolt.A (AdWare)', 'Artemis!CAB4569FB7F8', 'AdLibrary:Adfonic', 'Trojan.Gen.2', 'a variant of Android/Leadbolt.C potentially unwanted', 'Trojan.Android.Agent.daolmn', 'Riskware.AndroidOS.Generic.z!c', 'ApplicUnwnt@#j0nc4dv0amh1', 'Adware.Leadbolt.7.origin', 'Artemis', 'Android LeadBolt (PUA)', 'ADWARE/ANDR.Leadbolt.D.Gen', 'Malicious (score: 85)', 'Android.Adware.Mulad.P', 'Adware/Leadbolt.E!Android']",15,47,1
{'$oid': '6080b68232fda25f88a14edd'},com.a108391336250c3aed60fcb19a.a47509872a.apk,com.a108391336250c3aed60fcb19a.a47509872a,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_LOCATION_EXTRA_COMMANDS', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.GET_ACCOUNTS', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.WAKE_LOCK', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.CAMERA', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_PHONE_STATE', 'com.google.android.c2dm.permission.RECEIVE', 'com.a108391336250c3aed60fcb19a.a47509872a.permission.C2D_MESSAGE']",['origin~~*'],"['App', 'org.apache.cordova.App', 'Geolocation', 'org.apache.cordova.GeoBroker', 'Device', 'org.apache.cordova.Device', 'Accelerometer', 'org.apache.cordova.AccelListener', 'Compass', 'org.apache.cordova.CompassListener', 'Media', 'org.apache.cordova.AudioHandler', 'Camera', 'org.apache.cordova.CameraLauncher', 'Contacts', 'org.apache.cordova.ContactManager', 'File', 'org.apache.cordova.FileUtils', 'NetworkStatus', 'org.apache.cordova.NetworkManager', 'Notification', 'org.apache.cordova.Notification', 'Storage', 'org.apache.cordova.Storage', 'Temperature', 'org.apache.cordova.TempListener', 'FileTransfer', 'org.apache.cordova.FileTransfer', 'Capture', 'org.apache.cordova.Capture', 'Battery', 'org.apache.cordova.BatteryListener', 'SplashScreen', 'org.apache.cordova.SplashScreen', 'ChildBrowser', 'com.phonegap.plugins.childBrowser.ChildBrowser', 'Share', 'com.schaul.plugins.share.Share', 'LeadboltPluginI', 'com.pad.android.iappad.plugin.phonegap.LeadboltPluginI', 'LeadboltPluginX', 'com.pad.android.xappad.plugin.phonegap.LeadboltPluginX', 'PushNotifications', 'com.fancypush.pushnotifications.plugin.PushNotifications', 'true', 'PushHistory', 'com.fancypush.pushnotifications.plugin.PushHistory', 'true', 'VideoPlayer', 'com.phonegap.plugins.video.VideoPlayer', 'BarcodeScanner', 'com.phonegap.plugins.barcodescanner.BarcodeScanner']","['Android.Leadbolt.A (AdWare)', 'Adware.Generic-Script.Save.80a98422', 'Android.PUA.Adware', 'Adware ( 005334eb1 )', 'AdLibrary:Adfonic', 'Trojan.Gen.2', 'a variant of Android/Leadbolt.C potentially unwanted', 'Trojan.Android.Agent.daolmn', 'Adware.Leadbolt.7.origin', 'Artemis', 'Android LeadBolt (PUA)', 'AdWare.AndroidOS.AirPush', 'ADWARE/ANDR.Leadbolt.D.Gen', 'Trojan.AndroidOS.Generic.C!c', 'Malicious (score: 85)', 'Android.Adware.Mulad.P', 'Artemis!CFF1669FFE92', 'Android.generic.a', 'Adware/Leadbolt.E!Android']",19,44,1
{'$oid': '6080b68232fda25f88a14ede'},ingenium.ricicloni.apk,ingenium.ricicloni,"['android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.VIBRATE', 'android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_LOCATION_EXTRA_COMMANDS']","['origin~~http://127.0.0.1*', 'origin~~.*']","['App', 'org.apache.cordova.App', 'Geolocation', 'org.apache.cordova.GeoBroker', 'Device', 'org.apache.cordova.Device', 'Accelerometer', 'org.apache.cordova.AccelListener', 'Compass', 'org.apache.cordova.CompassListener', 'Media', 'org.apache.cordova.AudioHandler', 'Camera', 'org.apache.cordova.CameraLauncher', 'Contacts', 'org.apache.cordova.ContactManager', 'File', 'org.apache.cordova.FileUtils', 'NetworkStatus', 'org.apache.cordova.NetworkManager', 'Notification', 'org.apache.cordova.Notification', 'Storage', 'org.apache.cordova.Storage', 'FileTransfer', 'org.apache.cordova.FileTransfer', 'Capture', 'org.apache.cordova.Capture', 'Battery', 'org.apache.cordova.BatteryListener', 'SplashScreen', 'org.apache.cordova.SplashScreen', 'Echo', 'org.apache.cordova.Echo', 'Globalization', 'org.apache.cordova.Globalization', 'InAppBrowser', 'org.apache.cordova.InAppBrowser', 'LocalNotification', 'com.phonegap.plugin.localnotification.LocalNotification']",[],0,63,0
{'$oid': '6080b68232fda25f88a14edf'},nl.stijlloos.WakkerWerk.apk,nl.stijlloos.WakkerWerk,"['android.permission.CAMERA', 'android.permission.VIBRATE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_LOCATION_EXTRA_COMMANDS', 'android.permission.INTERNET', 'android.permission.RECEIVE_SMS', 'android.permission.RECORD_AUDIO', 'android.permission.RECORD_VIDEO', 'android.permission.MODIFY_AUDIO_SETTINGS', 'android.permission.READ_CONTACTS', 'android.permission.WRITE_CONTACTS', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.GET_ACCOUNTS', 'android.permission.BROADCAST_STICKY']","['origin~~http://127.0.0.1*', 'origin~~.*']","['App', 'org.apache.cordova.App', 'Geolocation', 'org.apache.cordova.GeoBroker', 'Device', 'org.apache.cordova.Device', 'Accelerometer', 'org.apache.cordova.AccelListener', 'Compass', 'org.apache.cordova.CompassListener', 'Media', 'org.apache.cordova.AudioHandler', 'Camera', 'org.apache.cordova.CameraLauncher', 'Contacts', 'org.apache.cordova.ContactManager', 'File', 'org.apache.cordova.FileUtils', 'NetworkStatus', 'org.apache.cordova.NetworkManager', 'Notification', 'org.apache.cordova.Notification', 'Storage', 'org.apache.cordova.Storage', 'FileTransfer', 'org.apache.cordova.FileTransfer', 'Capture', 'org.apache.cordova.Capture', 'Battery', 'org.apache.cordova.BatteryListener', 'SplashScreen', 'org.apache.cordova.SplashScreen', 'Echo', 'org.apache.cordova.Echo', 'Globalization', 'org.apache.cordova.Globalization', 'InAppBrowser', 'org.apache.cordova.InAppBrowser', 'GoogleAnalyticsTracker', 'com.phonegap.plugins.analytics.GoogleAnalyticsTracker']",['Android.WIN32.Boogr.gsh'],1,62,1
{'$oid': '6080b68232fda25f88a14ee0'},org.deepdev.smartpoker.apk,org.deepdev.smartpoker,"['android.permission.VIBRATE', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE']",['origin~~http://127.0.0.1*'],"['App', 'org.apache.cordova.App', 'Geolocation', 'org.apache.cordova.GeoBroker', 'Device', 'org.apache.cordova.Device', 'Accelerometer', 'org.apache.cordova.AccelListener', 'Compass', 'org.apache.cordova.CompassListener', 'Media', 'org.apache.cordova.AudioHandler', 'Camera', 'org.apache.cordova.CameraLauncher', 'Contacts', 'org.apache.cordova.ContactManager', 'File', 'org.apache.cordova.FileUtils', 'NetworkStatus', 'org.apache.cordova.NetworkManager', 'Notification', 'org.apache.cordova.Notification', 'Storage', 'org.apache.cordova.Storage', 'Temperature', 'org.apache.cordova.TempListener', 'FileTransfer', 'org.apache.cordova.FileTransfer', 'Capture', 'org.apache.cordova.Capture', 'Battery', 'org.apache.cordova.BatteryListener', 'SplashScreen', 'org.apache.cordova.SplashScreen']",[],0,63,0
